ID,LCLAS_NM,MLSFC_NM,FCLTY_NM,CTPRVN_NM,SIGNGU_NM,LEGALDONG_CD,LEGALDONG_NM,ADSTRD_CD,ADSTRD_NM,RDNMADR_CD,RDNMADR_NM,ZIP_NO,GID_CD,FCLTY_LO,FCLTY_LA,OPMTN_PLACE_NM,FSTVL_BEGIN_DE,FSTVL_END_DE,FSTVL_CN,MNNST_NM,AUSPC_INSTT_NM,SUPRT_INSTT_NM,TEL_NO,HMPG_ADDR,RELATE_INFO_CN,데이터기준일자,PROVD_INSTT_CD,PROVD_INSTT_NM,LAST_CHG_DE,ORIGIN_NM,FILE_NM,BASE_DE
KC488PO23N000924,행사,행사,동성로축제,대구광역시,중구,2711012300,동성로2가,2711056500,성내1동,271103141006,대구광역시 중구 동성로28,33624,라마988641,128.5954708,35.8692058,동성로 야외무대,2011-05-20,2011-05-22,개막식+ 동성로가요제+ 커버댄스+ DJ페스티벌,사)달성문화선양회,사)달성문화선양회,대구광역시+대구광역시 중구,053-661-2177,,,2023-07-12,3410000,대구광역시 중구,20240531,문화체육관광부,KC_488_WNTY_CLTFSTVL_2023,20240530
KC488PO23N000925,행사,행사,동성로축제,대구광역시,중구,2711012300,동성로2가,2711056500,성내1동,271103141006,대구광역시 중구 동성로28,24023,라마988641,128.5954708,35.8692058,동성로 야외무대,2012-05-18,2012-05-20,개막식+ 동성로가요제+ 커버댄스+ DJ페스티벌,사)달성문화선양회,사)달성문화선양회,대구광역시+대구광역시 중구,053-661-2177,,,2023-07-12,3410000,대구광역시 중구,20240531,문화체육관광부,KC_488_WNTY_CLTFSTVL_2023,20240530
KC488PO23N000926,행사,행사,동성로축제,대구광역시,중구,2711012300,동성로2가,2711056500,성내1동,271103141006,대구광역시 중구 동성로28,57143,라마988641,128.5954708,35.8692058,동성로 야외무대,2013-05-17,2013-05-19,개막식+ 동성로가요제+ 커버댄스+ DJ페스티벌,사)달성문화선양회,사)달성문화선양회,대구광역시+대구광역시 중구,053-661-2177,,,2023-07-12,3410000,대구광역시 중구,20240531,문화체육관광부,KC_488_WNTY_CLTFSTVL_2023,20240530
KC488PO23N000927,행사,행사,동성로축제,대구광역시,중구,2711012300,동성로2가,2711056500,성내1동,271103141006,대구광역시 중구 동성로28,18554,라마988641,128.5954708,35.8692058,동성로 야외무대,2014-10-03,2014-10-05,개막식+ 동성로가요제+ 커버댄스+ DJ페스티벌,사)달성문화선양회,사)달성문화선양회,대구광역시+대구광역시 중구,053-661-2177,,,2023-07-12,3410000,대구광역시 중구,20240531,문화체육관광부,KC_488_WNTY_CLTFSTVL_2023,20240530
KC488PO23N000928,행사,행사,동성로축제,대구광역시,중구,2711012300,동성로2가,2711056500,성내1동,271103141006,대구광역시 중구 동성로28,24114,라마988641,128.5954708,35.8692058,동성로 야외무대,2015-05-01,2015-05-03,개막식+ 동성로가요제+ 커버댄스+ DJ페스티벌,사)달성문화선양회,사)달성문화선양회,대구광역시+대구광역시 중구,053-661-2177,,,2023-07-12,3410000,대구광역시 중구,20240531,문화체육관광부,KC_488_WNTY_CLTFSTVL_2023,20240530
KC488PO23N000929,행사,행사,동성로축제,대구광역시,중구,2711012300,동성로2가,2711056500,성내1동,271103141006,대구광역시 중구 동성로28,44093,라마988641,128.5954708,35.8692058,동성로 야외무대,2016-05-13,2016-05-15,개막식+ 동성로가요제+ 커버댄스+ DJ페스티벌,사)달성문화선양회,사)달성문화선양회,대구광역시+대구광역시 중구,053-661-2177,,,2023-07-12,3410000,대구광역시 중구,20240531,문화체육관광부,KC_488_WNTY_CLTFSTVL_2023,20240530
KC488PO23N000930,행사,행사,동성로축제,대구광역시,중구,2711012300,동성로2가,2711056500,성내1동,271103141006,대구광역시 중구 동성로28,44093,라마988641,128.5954708,35.8692058,동성로 야외무대,2017-05-12,2017-05-14,개막식+ 동성로가요제+ 커버댄스+ DJ페스티벌,사)달성문화선양회,사)달성문화선양회,대구광역시+대구광역시 중구,053-661-2177,,,2023-07-12,3410000,대구광역시 중구,20240531,문화체육관광부,KC_488_WNTY_CLTFSTVL_2023,20240530
KC488PO23N000931,행사,행사,한마음축제,서울특별시,용산구,1117013000,이태원동,1117065000,이태원1동,111702005002,서울특별시 용산구 녹사평대로 150,44093,다사549482,,,용산구 내,2023-10-18,2023-10-18,용산구민의 날을 기념하며 구민화합 도모를 위한 문화행사,서울특별시 용산구청 문화진흥과,서울특별시 용산구청 문화진흥과,,,,,2023-12-07,3020000,서울특별시 용산구,20240531,문화체육관광부,KC_488_WNTY_CLTFSTVL_2023,20240530
KC488PO23N000932,행사,행사,구례300리벚꽃축제,전라남도,구례군,4673025030,구례읍 봉북리,4673025000,구례읍,467303288011,전라남도 구례군 구례읍 서시천로 106,48095,다라969916,127.4668741,35.2166161,구례읍+문척면,2023-03-31,2023-04-02,축하공연+체험프로그램+야관경관조명+버스킹,구례300리벚꽃축제추진위원회,구례300리벚꽃축제추진위원회,전라남도 구례군청,061-780-2255,https://www.gurye.go.kr/tour/detail.do?tourId=TOUR_0000000039&menuNo=104001003000,,2023-12-01,4870000,전라남도 구례군,20240531,문화체육관광부,KC_488_WNTY_CLTFSTVL_2023,20240530
KC488PO23N000933,행사,행사,지리산남악제,전라남도,구례군,4673025030,구례읍 봉북리,4673025000,구례읍,467303288011,전라남도 구례군 구례읍 서시천로 106,59449,다라969916,127.4668741,35.2166161,구례읍+마산면,2023-04-19,2023-04-21,군민한마당+제례+공연+전시체험,지리산남악제추진위원회,지리산남악제추진위원회,전라남도 구례군청,061-780-2431,https://www.gurye.go.kr/tour/detail.do?tourId=TOUR_0000000101&menuNo=104001004000,,2023-12-01,4870000,전라남도 구례군,20240531,문화체육관광부,KC_488_WNTY_CLTFSTVL_2023,20240530
KC488PO23N000934,행사,행사,구례뮤직페스티벌,,,,,,,,,,,127.4140342,35.272588,용방면,2022-08-26,2022-08-27,락밴드 공연+체험+먹거리부스 운영,(사)구례자연드림파크입주기업체협의회,(사)구례자연드림파크입주기업체협의회,전라남도 구례군청,061-780-2390,http://naturaldreampark.co.kr/information.html,,2023-12-01,4870000,전라남도 구례군,20240531,문화체육관광부,KC_488_WNTY_CLTFSTVL_2023,20240530
KC488PO23N000935,행사,행사,구례동편소리축제,전라남도,구례군,4673025030,구례읍 봉북리,4673025000,구례읍,467303288011,전라남도 구례군 구례읍 서시천로 76-11,59451,다라970911,127.468087,35.21572405,구례읍,2022-10-13,2022-10-16,거리예술공연+명인명창전,구례동편소리축제추진위원회,구례동편소리축제추진위원회,전라남도 구례군청,061-780-2431,https://www.gurye.go.kr/tour/detail.do?tourId=TOUR_0000000102&menuNo=104001005000,,2023-12-01,4870000,전라남도 구례군,20240531,문화체육관광부,KC_488_WNTY_CLTFSTVL_2023,20240530
KC488PO23N000936,행사,행사,다문화축제,대구광역시,달서구,2729011000,장기동,2729056800,장기동,272904241165,대구광역시 달서구 문화회관길 160,26052,라마923612,128.5228246,35.84342427,달서아트센터,2024-10-13,2024-10-13,다문화 어울림제,달서구가족센터,달서구가족센터,대구광역시 달서구청+달서구의회,053-593-1511,https://dalseo.familynet.or.kr/center,,2024-02-13,3470000,대구광역시 달서구,20240531,문화체육관광부,KC_488_WNTY_CLTFSTVL_2023,20240530
KC488PO23N000937,행사,행사,두근두근페스티벌,대구광역시,달서구,2729011600,도원동,2729062800,도원동,272903147029,대구광역시 달서구 월곡로 5,26052,라마946562,128.5482878,35.7988027,월광수변공원,2024-09-28,2024-09-28,"결혼 콘텐츠 프로그램, 공연, 체험 및 홍보부스 등",대구광역시 달서구청,대구광역시 달서구청,,053-667-3791,https://www.dalseo.daegu.kr,,2024-02-13,3470000,대구광역시 달서구,20240531,문화체육관광부,KC_488_WNTY_CLTFSTVL_2023,20240530
KC488PO23N000938,행사,행사,장미꽃 필(feel)무렵,,,,,,,,,,,128.5147832,35.85779894,이곡장미공원,2024-05-10,2024-05-12,움직이는 포토존 + 장미꽃 홍보단 + 장미 시화전 + 체험 프로그램 운영,(재)달서문화재단,(재)달서문화재단,대구광역시 달서구청+달서구의회,053-584-9771,http://www.dscf.or.kr,,2024-02-13,3470000,대구광역시 달서구,20240531,문화체육관광부,KC_488_WNTY_CLTFSTVL_2023,20240530
KC488PO23N000939,행사,행사,희망달서 대축제,대구광역시,달서구,2729011000,장기동,2729056800,장기동,272904241165,대구광역시 달서구 문화회관길 160(장기동),42699,라마923612,128.5228246,35.84342427,달서아트센터,2024-10-12,2024-10-13,희망가득체험부스 + 다문화 어울림제 + 축하 콘서트 등,(재)달서문화재단,(재)달서문화재단,대구광역시 달서구청+달서구의회,053-584-9711,http://www.dscf.or.kr,,2024-02-13,3470000,대구광역시 달서구,20240531,문화체육관광부,KC_488_WNTY_CLTFSTVL_2023,20240530
KC488PO23N000940,행사,행사,선사문화체험축제,,,,,,,,,,,128.5187423,35.81951349,한샘청동공원,2024-05-17,2024-05-18,선사테마축제 및 체험프로그램 운영 등,달서구문화원,달서구문화원,대구광역시 달서구청+달서구의회,053-667-2191,http://artko16.netto.kr/,,2024-02-13,3470000,대구광역시 달서구,20240531,문화체육관광부,KC_488_WNTY_CLTFSTVL_2023,20240530
KC488PO23N000941,행사,행사,물의 감정 In The Mood For Water,강원특별자치도,춘천시,5111012200,교동,5111052000,교동,421104454762,강원도 춘천시 향교앞길 13-4,25377,라사206867,127.7344005,37.87993475,갤러리 공간 공일,2022-02-18,2022-02-24,춘천 대표자원인 물을 주제로 한 로켈크리에이터 간의 협업 전시,강원창조경제혁신센터,소양하다+르사봉+예술밭사이로,,033-248-7900,https://www.cccf.or.kr/Home/H40000/H40400/boardView?board_key=10181&search_type=1&search_keyword=EBACBCEC9D98+EAB090ECA0953A+In+The+Mood+For+Water,전시관람,2023-01-12,4180000,강원도 춘천시,20240531,문화체육관광부,KC_488_WNTY_CLTFSTVL_2023,20240530
KC488PO23N000942,행사,행사,조운플레잉,강원도,춘천시,,,,,421103218033,강원도 춘천시 중앙로 51-2,25315,라사200867,127.728918,37.879128,춘천 지하상가,2022-02-10,2022-02-16,"초등학생 대상으로 하는 체험과 가족, 친구, 연인 등 그룹 체험",조운동 도시재생현장지원센터,조운동 도시재생현장지원센터,강원도 춘천시청,033-250-4938,https://www.cccf.or.kr/Home/H40000/H40400/boardView?board_key=7653&search_type=1&search_keyword=ECA1B0EC9AB4ED948CEBA088EC9E89,행사+축제,2023-01-12,4180000,강원도 춘천시,20240531,문화체육관광부,KC_488_WNTY_CLTFSTVL_2023,20240530
KC488PO23N000943,행사,행사,개나리아트페어2022,강원특별자치도,춘천시,5111039021,동내면 거두리,5111039000,동내면,421104454027,강원도 춘천시 동내면 거두택지길44번길 7-19,63365,라사227838,127.758253,37.854552,개나리미술관,2022-04-05,2022-04-17,긴 겨울을 기다린 후에 개화하는 봄꽃’과 같은 아트페어,fog.n,fog.n,,070-8095-3899,https://www.cccf.or.kr/Home/H40000/H40400/boardView?board_key=10344&search_type=1&search_keyword=EAB09CEB8298EBA6ACEC9584ED8AB8ED8E98EC96B42022,전시관람,2023-01-12,4180000,강원도 춘천시,20240531,문화체육관광부,KC_488_WNTY_CLTFSTVL_2023,20240530
KC488PO23N000944,행사,행사,제10회 무안황토갯벌축제,전라남도,무안군,4684036021,해제면 유월리,4684036000,해제면,468404860125,전라남도 무안군 해제면 황토갯벌길 110,63112,나라936793,126.3319409,35.10332391,무안황토갯벌랜드 일원,2024-06-21,2024-06-23,갯벌 가족 참여 프로그램+지역 문화와 농산물 향유 프로그램 운영 등,전라남도 무안군축제추진위원회,전라남도 무안군,,061-450-5472,http://tour.muan.go.kr/,,2024-02-23,4950000,전라남도 무안군,20240531,문화체육관광부,KC_488_WNTY_CLTFSTVL_2023,20240530
KC488PO23N000945,행사,행사,다문화 한글 백일장,대구광역시,달서구,2729011100,용산동,2729057200,용산2동,272903007027,대구광역시 달서구 새방로 21,63525,라마922632,128.5206615,35.86132506,병암서원,2024-10-04,2024-10-04,시화 전시회 등,달서구가족센터,달서구가족센터,대구광역시 달서구청+달서구의회,053-593-1511,https://dalseo.familynet.or.kr/center,,2024-02-13,3470000,대구광역시 달서구,20240531,문화체육관광부,KC_488_WNTY_CLTFSTVL_2023,20240530
KC488PO23N000946,행사,행사,해운대 구립예술단(3개) 정기공연,부산광역시,해운대구,2635010600,중동,2635053000,중1동,263503133041,부산광역시 해운대구 중동2로 11,63525,마라515865,129.1635303,35.16313992,문화회관+영화의 전당,2024-10-01,2024-10-01,3개 예술단 정기 공연,부산광역시 해운대구청,부산광역시 해운대구청,,051-749-6041,,,2024-03-15,3330000,부산광역시 해운대구,20240531,문화체육관광부,KC_488_WNTY_CLTFSTVL_2023,20240530
KC488PO23N000947,행사,행사,달너머 달맞이 별다솜 음악회,부산광역시,해운대구,2635010600,중동,2635053000,중1동,263503133041,부산광역시 해운대구 중동2로 11,58911,마라515865,129.1635303,35.16313992,달맞이 어울마당,2024-11-01,2024-11-01,공연팀+대중가수 공연,부산광역시 해운대구청,부산광역시 해운대구청,,051-749-6041,,,2024-03-15,3330000,부산광역시 해운대구,20240531,문화체육관광부,KC_488_WNTY_CLTFSTVL_2023,20240530
KC488PO23N000948,행사,행사,크리스마스 구남로 거리공연,부산광역시,해운대구,2635010600,중동,2635053000,중1동,263503133041,부산광역시 해운대구 중동2로 11,55438,마라515865,129.1635303,35.16313992,구남로 문화거리,2024-12-01,2024-12-01,크리스마스 버스킹 공연,부산광역시 해운대구청,부산광역시 해운대구청,,051-749-6041,,,2024-03-15,3330000,부산광역시 해운대구,20240531,문화체육관광부,KC_488_WNTY_CLTFSTVL_2023,20240530
KC488PO23N000949,행사,행사,만드리풍년제,광주광역시,서구,2914012600,세하동,2914080000,서창동,291403009013,광주광역시 서구 눌재로 408,52692,다라389800,126.8303549,35.11304585,서구 서창동 세동마을 들녘,2023-08-31,2023-08-31,공식행사+들노래재현+문화예술공연+전통문화체험부스,광주광역시 서구청,만드리보존회,,062-350-4988,seogu.gwangju.kr,,2024-03-04,3600000,광주광역시 서구,20240531,문화체육관광부,KC_488_WNTY_CLTFSTVL_2023,20240530
KC488PO23N000950,행사,행사,광주서창억새축제,광주광역시,서구,2914012900,벽진동,2914080000,서창동,291404280242,광주광역시 서구 서창둑길 377,31157,다라388827,126.8287574,35.13849306,영산강(극락교~서창교 3.5km)일원,2023-10-06,2023-10-10,공식행사+걷기행사+생태환경콘서트+억새생태포토존+체험행사 등,광주광역시 서구청,광주광역시 서구청,문화체육관광부+광주광역시청+광주환경공단,062-350-4792,seogu.gwangju.kr,,2024-03-04,3600000,광주광역시 서구,20240531,문화체육관광부,KC_488_WNTY_CLTFSTVL_2023,20240530
KC488PO23N000951,행사,행사,제7회 홍천강 별빛음악 맥주축제,강원특별자치도,홍천군,5172025024,홍천읍 갈마곡리,5172025000,홍천읍,427204475304,강원특별자치도 홍천군 홍천읍 산림공원1길 29,37431,라사347657,,,홍천시장일원+토리숲,2023-08-01,2023-08-06,축제+공연+대회,(재)홍천문화재단,(재)홍천문화재단,강원특별자치도 홍천군,,,,2024-03-15,4251000,강원특별자치도 홍천군,20240531,문화체육관광부,KC_488_WNTY_CLTFSTVL_2023,20240530
KC488PO23N000952,행사,행사,2022 하영올레 걷기 축제,제주특별자치도,서귀포시,5013010600,서홍동,5013058000,서홍동,501303350347,제주특별자치도 서귀포시 중앙로 105,61466,다나124740,126.560218,33.254204,하영올레 코스,2022-03-25,2022-03-27,일자별 코스 걷기+길 위의 이벤트 등,제주특별자치도 서귀포시,제주특별자치도 서귀포시,,064-760-2655,,,2024-03-13,6520000,제주특별자치도 서귀포시,20240531,문화체육관광부,KC_488_WNTY_CLTFSTVL_2023,20240530
KC488PO23N000953,행사,행사,제24회 서귀포유채꽃국제걷기대회,제주특별자치도,서귀포시,5013010200,법환동,5013059000,대륜동,501303350224,제주특별자치도 서귀포시 월드컵로 33,24336,다나077732,126.509275,33.246219,제주월드컵경기장일원,2022-03-26,2022-03-27,코로나19로 지친 몸과 마음을 달랠 수 있는 유채꽃 걷기 대회,(사)서귀포시관광협의회,제주특별자치도 서귀포시+(사)한국체육진흥회,,064-760-3320,https://cafe.daum.net/seogwipo-walking,,2024-03-13,6520000,제주특별자치도 서귀포시,20240531,문화체육관광부,KC_488_WNTY_CLTFSTVL_2023,20240530
